Page,Item_No,Name,Price,Rating,Reviews,Image_URL,Product_Link,Specifications
14,9,HP Omnibook 3 2K WUXGA Snapdragon X - (16 GB/512 GB SSD/Windows 11 Home) Omnibook 3 14-hz0024QU Laptop,"₹72,990",4.1,11 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/e/9/-original-imahzvfcsqpynrcd.jpeg?q=70,https://www.flipkart.com/hp-omnibook-3-2k-wuxga-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-14-hz0024qu-laptop/p/itmbd5346cd09abc?pid=COMHZGK2ACSECZB5&lid=LSTCOMHZGK2ACSECZB52ALLPO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_321&otracker=search&fm=organic&iid=en_kGid06UdH4ZtfgZE_zfgLjemnkyCSgqg0kynhg7OxW_uVOymEEby8j9cdtwipqi9QDaMOpjaAqIhVlr2eDOqkK8WMJxc_eOD3pdFe_35DQWj-d5W6k1-w5DHZQyAGUOZ&ppt=sp&ppn=sp&ssid=bxhfipn0ow0000001784730988506&qH=312f91285e048e09&ov_redirect=true,Snapdragon X Processor | 16 GB LPDDR5X RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 inch) Display | MS Office Home 2024 | 1 Year Onsite Service
14,10,DELL 15 (Previouly Inspiron) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) DC15255 T...,"₹57,990",4.5,6 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/x/0/-original-imahzv9agugnddrg.jpeg?q=70,https://www.flipkart.com/dell-15-previouly-inspiron-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-dc15255-thin-light-laptop/p/itmb80bb4e819164?pid=COMHDXXUHGDCHMQX&lid=LSTCOMHDXXUHGDCHMQXUEUE9X&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_322&otracker=search&fm=organic&iid=en_kGid06UdH4ZtfgZE_zfgLjemnkyCSgqg0kynhg7OxW9xg-9ggx9VAPabgy-qC0XGKS7KjhXWMehRCKPAR7kLILb6bL0Zx_kaK68EeWHdQeCj-d5W6k1-w5DHZQyAGUOZ&ppt=sp&ppn=sp&ssid=bxhfipn0ow0000001784730988506&qH=312f91285e048e09&ov_redirect=true,AMD Ryzen 5 Quad Core Processor | 8 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 38.1 cm (15 Inch) Display | 1 Year Onsite Warranty
14,11,Samsung Galaxy Book5 360 Next Gen AI PC Full Metal Chasis Intel Core Ultra 5 226V - (16 GB/512 GB SSD/...,"₹1,11,999",4.5,73 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/d/x/-original-imahzbehhvuhdzhf.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-book5-360-next-gen-ai-pc-full-metal-chasis-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-np750qha-2-1-laptop/p/itmc76ec3e8002b4?pid=COMH9PHPRY2KUCGG&lid=LSTCOMH9PHPRY2KUCGGLZSALD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_323&otracker=search&fm=organic&iid=0b7fb816-0688-419e-b85c-f2c0a1c18eb9.COMH9PHPRY2KUCGG.SEARCH&ppt=sp&ppn=sp&ssid=bxhfipn0ow0000001784730988506&qH=312f91285e048e09&ov_redirect=true,Intel Core Ultra 5 Processor | 16 GB LPDDR5X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Touchscreen Display | 1 Year Onsite Warranty
14,12,Acer Aspire Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) AL15-52H Thin and Light...,"₹62,990",3.7,14 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/0/6/k/aspire-lite-thin-and-light-laptop-acer-original-imahg6zgcgccmzah.jpeg?q=70,https://www.flipkart.com/acer-aspire-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-al15-52h-thin-light-laptop/p/itm7d8c274d68fef?pid=COMHG6ZG28ZSCEAD&lid=LSTCOMHG6ZG28ZSCEADDQ5PYL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_324&otracker=search&fm=organic&iid=0b7fb816-0688-419e-b85c-f2c0a1c18eb9.COMHG6ZG28ZSCEAD.SEARCH&ppt=sp&ppn=sp&ssid=bxhfipn0ow0000001784730988506&qH=312f91285e048e09&ov_redirect=true,Intel Core i5 Processor (13th Gen) | 16 GB LPDDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty
14,13,HP (i3 14th Gen) Intel Core 3 100U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd1095TU Thin and Light Lapt...,"₹51,999",4.4,18 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/o/d/-original-imahg5ftpnyzgk7y.jpeg?q=70,https://www.flipkart.com/hp-i3-14th-gen-intel-core-3-100u-8-gb-512-gb-ssd-windows-11-home-15-fd1095tu-thin-light-laptop/p/itm95d048b532731?pid=COMHY9ZVDGZVWPFJ&lid=LSTCOMHY9ZVDGZVWPFJ5O95JC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_325&otracker=search&fm=organic&iid=0b7fb816-0688-419e-b85c-f2c0a1c18eb9.COMHY9ZVDGZVWPFJ.SEARCH&ppt=sp&ppn=sp&ssid=bxhfipn0ow0000001784730988506&qH=312f91285e048e09&ov_redirect=true,Intel Core 3 Processor | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
14,14,Acer Aspire Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) AL15-53 Notebook,"₹47,990",4.1,76 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/y/m/-original-imahcqeynxxzdhcy.jpeg?q=70,https://www.flipkart.com/acer-aspire-intel-core-i3-13th-gen-1305u-8-gb-512-gb-ssd-windows-11-home-al15-53-notebook/p/itm1bc0bcb4598e7?pid=COMH5WHP8HVDEHE8&lid=LSTCOMH5WHP8HVDEHE8YFCK5G&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_326&otracker=search&fm=organic&iid=0b7fb816-0688-419e-b85c-f2c0a1c18eb9.COMH5WHP8HVDEHE8.SEARCH&ppt=sp&ppn=sp&ssid=bxhfipn0ow0000001784730988506&qH=312f91285e048e09&ov_redirect=true,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Warranty
14,15,HP 15 (i5 14th Gen) Intel Core 5 120U - (24 GB/512 GB SSD/Windows 11 Home) 15-fd0262TU Thin and Light ...,"₹82,990",4.2,195 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/i/b/-original-imahzu4rwxnezv9x.jpeg?q=70,https://www.flipkart.com/hp-15-i5-14th-gen-intel-core-5-120u-24-gb-512-gb-ssd-windows-11-home-15-fd0262tu-thin-light-laptop/p/itm027a3317f4ff9?pid=COMHM94A7PHVCQT7&lid=LSTCOMHM94A7PHVCQT7QTPOH7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_327&otracker=search&fm=organic&iid=en_kGid06UdH4ZtfgZE_zfgLjemnkyCSgqg0kynhg7OxW8mFZIVQ7izG6S5tbkbTyIWajNODExQ3AD2YwLVEpFEnL-0TByd-y2aowfbZcqv2qCj-d5W6k1-w5DHZQyAGUOZ&ppt=sp&ppn=sp&ssid=bxhfipn0ow0000001784730988506&qH=312f91285e048e09&ov_redirect=true,Intel Core 5 Processor | 24 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365(1-Year Validity) | 1 Year Onsite Service
14,16,HP 14 AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) 14-ep1152TU Thin and Light Lapt...,"₹85,990",4.1,790 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/h/z/-original-imahgh9exfmtg44y.jpeg?q=70,https://www.flipkart.com/hp-14-ai-pc-intel-core-ultra-7-155h-16-gb-1-tb-ssd-windows-11-home-14-ep1152tu-thin-light-laptop/p/itm448874079369f?pid=COMHG98EXZ3AJYZN&lid=LSTCOMHG98EXZ3AJYZNODD67U&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_328&otracker=search&fm=organic&iid=en_kGid06UdH4ZtfgZE_zfgLjemnkyCSgqg0kynhg7OxW_Sk_UHqq5fHr84oQK0QlPsn9sG8qIKSbGwDcGdLV_LgSGkgDYpheMzpTOfbcb9jJr_ne335JTCYWezfUV2Phib&ppt=sp&ppn=sp&ssid=bxhfipn0ow0000001784730988506&qH=312f91285e048e09&ov_redirect=true,Intel Core Ultra 7 Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty
14,17,ASUS ROG Zephyrus G14 (2025) with Office 2024 + M365 Basic* AMD Ryzen AI 9 12 Core HX 370 - (32 GB/2 T...,"₹2,79,990",4.3,8 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/v/z/m/-original-imahcymxkux5q3af.jpeg?q=70,https://www.flipkart.com/asus-rog-zephyrus-g14-2025-office-2024-m365-basic-amd-ryzen-ai-9-12-core-hx-370-32-gb-2-tb-ssd-windows-11-home-12-gb-graphics-nvidia-geforce-rtx-5070-ti-120-hz-120-w-ga403wr-qs123ws-gaming-laptop/p/itmbc252f9d7aae4?pid=COMHBGQ4YJHKMMPM&lid=LSTCOMHBGQ4YJHKMMPMZPTJXT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_329&otracker=search&fm=organic&iid=0b7fb816-0688-419e-b85c-f2c0a1c18eb9.COMHBGQ4YJHKMMPM.SEARCH&ppt=sp&ppn=sp&ssid=bxhfipn0ow0000001784730988506&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen AI 9 12 Core Processor | 32 GB LPDDR5X RAM | Windows 11 Home Operating System | 2 TB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity) + Microsoft 365 Basic*(1 Year Validity), McAfee 1 Year | 1 Year Onsite Warranty"
14,18,Acer One 14 AMD Ryzen 3 Quad Core 7320U - (8 GB/256 GB SSD/Windows 11 Home) A114-43 Thin and Light Lap...,"₹41,330",4,587 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/b/b/-original-imahnvpbk9usvxky.jpeg?q=70,https://www.flipkart.com/acer-one-14-amd-ryzen-3-quad-core-7320u-8-gb-256-gb-ssd-windows-11-home-a114-43-thin-light-laptop/p/itm283f44123aab0?pid=COMGFHMJFHEDTDD4&lid=LSTCOMGFHMJFHEDTDD4VIBQYM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_330&otracker=search&fm=organic&iid=0b7fb816-0688-419e-b85c-f2c0a1c18eb9.COMGFHMJFHEDTDD4.SEARCH&ppt=sp&ppn=sp&ssid=bxhfipn0ow0000001784730988506&qH=312f91285e048e09&ov_redirect=true,AMD Ryzen 3 Quad Core Processor | 8 GB LPDDR5 RAM | 64 bit Windows 11 Operating System | 256 GB SSD | 35.56 cm (14 Inch) Display | 1 Year International Travelers Warranty (ITW)
14,19,HP 14 AI PC Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) 14-ep1151TU/14-gr1036TU/14-ep...,"₹79,990",4.1,790 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/9/k/-original-imahgry8nwkejmae.jpeg?q=70,https://www.flipkart.com/hp-14-ai-pc-intel-core-ultra-7-155h-16-gb-512-gb-ssd-windows-11-home-14-ep1151tu-14-gr1036tu-14-ep1151tu-thin-light-laptop/p/itm4c681812b88bf?pid=COMHF8G932EYZAJF&lid=LSTCOMHF8G932EYZAJFOUI9CA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_331&otracker=search&fm=organic&iid=en_kGid06UdH4ZtfgZE_zfgLjemnkyCSgqg0kynhg7OxW9gTqcXwcI-YbhRKhDJSfIf3zzcGhlXkGO1hWP1UU6KY6U4JGq2qGfuCYjFJWjKqlT_ne335JTCYWezfUV2Phib&ppt=sp&ppn=sp&ssid=bxhfipn0ow0000001784730988506&qH=312f91285e048e09&ov_redirect=true,Intel Core Ultra 7 Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty
14,20,Samsung Galaxy Book5 AI Metal Intel Core Ultra 5 225U - (16 GB/512 GB SSD/Windows 11 Home) NP750XHD Th...,"₹84,990",4.6,837 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/0/2/e/-original-imahzcf3jkkjkhgc.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-book5-ai-metal-intel-core-ultra-5-225u-16-gb-512-gb-ssd-windows-11-home-np750xhd-thin-light-laptop/p/itmc33d2563d0ffc?pid=COMHE4ATPCZ9FXRP&lid=LSTCOMHE4ATPCZ9FXRP7N1GVG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_332&otracker=search&fm=organic&iid=en_kGid06UdH4ZtfgZE_zfgLjemnkyCSgqg0kynhg7OxW_84f_SbRTVCVDCh-tug-wz3WHJiuMjlX0EHxFVCjPkyeUBYPBIqgZE3mSuDz4Hsbmj-d5W6k1-w5DHZQyAGUOZ&ppt=sp&ppn=sp&ssid=bxhfipn0ow0000001784730988506&qH=312f91285e048e09&ov_redirect=true,Intel Core Ultra 5 Processor | 16 GB LPDDR5X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home and Student 2024 | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
14,21,"MICROSOFT Surface Laptop 13"" with Microsoft 365 for 6 Months* Snapdragon X Plus - (16 GB/256 GB SSD/Wi...","₹1,00,999",3.6,9 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/b/x/-original-imahhx4jc3rdptmf.jpeg?q=70,https://www.flipkart.com/microsoft-surface-laptop-13-365-6-months-snapdragon-x-plus-16-gb-256-gb-ssd-windows-11-home-ep2-36996/p/itm4ee6305cb4b81?pid=COMHHX3YYWYQHH2K&lid=LSTCOMHHX3YYWYQHH2KGKKUUB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_333&otracker=search&fm=organic&iid=0b7fb816-0688-419e-b85c-f2c0a1c18eb9.COMHHX3YYWYQHH2K.SEARCH&ppt=sp&ppn=sp&ssid=bxhfipn0ow0000001784730988506&qH=312f91285e048e09&ov_redirect=true,Snapdragon X Plus Processor | 16 GB LPDDR5X RAM | 64 bit Windows 11 Operating System | 256 GB SSD | 33.02 cm (13 Inch) Touchscreen Display | NA | 1 Year Limited Warranty
14,22,DELL Inspiron 15 (2025) (Core i3 14th Gen) Intel Core 3 100U - (8 GB/512 GB SSD/Windows 11 Home) DC152...,"₹53,990",4.3,193 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/1/d/z/-original-imahzy9bu5cyw4qm.jpeg?q=70,https://www.flipkart.com/dell-inspiron-15-2025-core-i3-14th-gen-intel-core-3-100u-8-gb-512-gb-ssd-windows-11-home-dc15250-thin-light-laptop/p/itma84a498e740e1?pid=COMHFSGXNDCHA5QN&lid=LSTCOMHFSGXNDCHA5QN41PO5N&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_334&otracker=search&fm=organic&iid=0b7fb816-0688-419e-b85c-f2c0a1c18eb9.COMHFSGXNDCHA5QN.SEARCH&ppt=sp&ppn=sp&ssid=bxhfipn0ow0000001784730988506&qH=312f91285e048e09&ov_redirect=true,Intel Core 3 Processor | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 38.1 cm (15 Inch) Display | 1 Year Onsite Hardware Service
14,23,Acer Nitro V 15 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,"₹1,10,000",4.4,93 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/l/d/-original-imahfvhztrehvhny.jpeg?q=70,https://www.flipkart.com/acer-nitro-v-15-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-5050-anv15-52-gaming-laptop/p/itmca41715d4a6d8?pid=COMHEAS2VRPZ8ZBC&lid=LSTCOMHEAS2VRPZ8ZBCDFCALC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_335&otracker=search&fm=organic&iid=0b7fb816-0688-419e-b85c-f2c0a1c18eb9.COMHEAS2VRPZ8ZBC.SEARCH&ppt=sp&ppn=sp&ssid=bxhfipn0ow0000001784730988506&qH=312f91285e048e09&ov_redirect=true,Intel Core i7 Processor (13th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Warranty
14,24,Currently unavailable,Not Found,4.1,"2,487 Ratings",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/a/o/-original-imah7tknwg7brmfv.jpeg?q=70,https://www.flipkart.com/acer-aspire-intel-core-i5-12th-gen-12450h-12-gb-512-gb-ssd-windows-11-home-al15-52h-thin-light-laptop/p/itmc262e2fa338ce?pid=COMH59E4MRQZEJEH&q=laptop&store=6bo%2Fb5g&srno=s_14_336&otracker=search&fm=organic&iid=0b7fb816-0688-419e-b85c-f2c0a1c18eb9.COMH59E4MRQZEJEH.SEARCH&ppt=sp&ppn=sp&ssid=bxhfipn0ow0000001784730988506&qH=312f91285e048e09&ov_redirect=true,Intel Core i5 Processor (12th Gen) | 12 GB LPDDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty
15,1,Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-K...,"₹56,990",4.4,"19,735 Ratings",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/t/y/-enriched-transparent-original-imahg53xspmfrsdd.png?q=70,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-np750xgj-kg1in-np750xgj-lg1in-np750xgj-lg6in-thin-light-laptop/p/itm1df5212efb9fc?pid=COMGZUYDFZXHWYWZ&lid=LSTCOMGZUYDFZXHWYWZJ6V2KW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_15_337&otracker=search&fm=organic&iid=en_RFDnxhq_JlXv5wx-gGB4zbp274nSpisxOiE2GKzehUjPLT5mh0eg3fYcwcRP-8YGsfGME0kkMQMICwGxasfmZSpiZoP3ZcDDMuaOuWFYumOXMCK_4HoiZlio1_iSe-aA&ppt=sp&ppn=sp&ssid=tl9a7tu19c0000001784730993943&qH=312f91285e048e09&ov_redirect=true,Intel Core i5 Processor (13th Gen) | 8 GB LPDDR4X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
15,2,Samsung Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,"₹57,490",4.4,"10,670 Ratings",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/k/o/-enriched-transparent-original-imahg53xmzmtsynn.png?q=70,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-np750xgj-lg9in-thin-light-laptop/p/itmc29d559898e6f?pid=COMH4Y6KKRC9YSWE&lid=LSTCOMH4Y6KKRC9YSWERDUMZD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_15_338&otracker=search&fm=organic&iid=en_RFDnxhq_JlXv5wx-gGB4zbp274nSpisxOiE2GKzehUgsa0dIiM1eB6u0-D12fOgyVqKfzRTPmTYCvEc1OQ2_kCChg9vAnpscSdI7uOc1ZHWXMCK_4HoiZlio1_iSe-aA&ppt=sp&ppn=sp&ssid=tl9a7tu19c0000001784730993943&qH=312f91285e048e09&ov_redirect=true,Intel Core i3 Processor (13th Gen) | 8 GB LPDDR4X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
15,3,Acer Intel Celeron Dual Core N4500 - (12 GB/512 GB SSD/Windows 11 Home) A325-45 Notebook,"₹41,990",3.7,28 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/u/b/-original-imah2z85brrevahw.jpeg?q=70,https://www.flipkart.com/acer-intel-celeron-dual-core-n4500-12-gb-512-gb-ssd-windows-11-home-a325-45-notebook/p/itm221ab1a19bc6a?pid=COMHJ7VTPXVM2HVY&lid=LSTCOMHJ7VTPXVM2HVY4XXLZD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_15_339&otracker=search&fm=organic&iid=a690634d-23cb-40e1-a1d4-7d41119eba01.COMHJ7VTPXVM2HVY.SEARCH&ppt=sp&ppn=sp&ssid=tl9a7tu19c0000001784730993943&qH=312f91285e048e09&ov_redirect=true,Intel Celeron Dual Core Processor | 12 GB LPDDR4X RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Limited Warranty
15,4,Lenovo IdeaPad Slim 3 Backlit Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 15IAH...,"₹72,624",4.3,"1,300 Ratings",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/c/e/-original-imahg5fytmgbbduv.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-slim-3-backlit-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-15iah8-thin-light-laptop/p/itm76f0e5d975817?pid=COMGVQ2Y3ENU2RNV&lid=LSTCOMGVQ2Y3ENU2RNVYWHCRG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_15_340&otracker=search&fm=organic&iid=a690634d-23cb-40e1-a1d4-7d41119eba01.COMGVQ2Y3ENU2RNV.SEARCH&ppt=sp&ppn=sp&ssid=tl9a7tu19c0000001784730993943&qH=312f91285e048e09&ov_redirect=true,Intel Core i5 Processor (12th Gen) | 16 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Yr. Onsite + 1 Yr. Accidental Damage Protection
15,5,HP Omnibook 3 2K WUXGA Snapdragon X - (16 GB/512 GB SSD/Windows 11 Home) Omnibook 3 14-hz0024QU Laptop,"₹72,990",4.1,11 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/e/9/-original-imahzvfcsqpynrcd.jpeg?q=70,https://www.flipkart.com/hp-omnibook-3-2k-wuxga-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-14-hz0024qu-laptop/p/itmbd5346cd09abc?pid=COMHZGK2ACSECZB5&lid=LSTCOMHZGK2ACSECZB52ALLPO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_15_341&otracker=search&fm=organic&iid=en_RFDnxhq_JlXv5wx-gGB4zbp274nSpisxOiE2GKzehUhueeRAjjSxVjIbSrU9d9JSQDaMOpjaAqIhVlr2eDOqkK8WMJxc_eOD3pdFe_35DQWXMCK_4HoiZlio1_iSe-aA&ppt=sp&ppn=sp&ssid=tl9a7tu19c0000001784730993943&qH=312f91285e048e09&ov_redirect=true,Snapdragon X Processor | 16 GB LPDDR5X RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 inch) Display | MS Office Home 2024 | 1 Year Onsite Service
15,6,DELL 15 (Previouly Inspiron) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) DC15255 T...,"₹57,990",4.5,6 Ratings,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/x/0/-original-imahzv9agugnddrg.jpeg?q=70,https://www.flipkart.com/dell-15-previouly-inspiron-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-dc15255-thin-light-laptop/p/itmb80bb4e819164?pid=COMHDXXUHGDCHMQX&lid=LSTCOMHDXXUHGDCHMQXUEUE9X&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_15_342&otracker=search&fm=organic&iid=en_RFDnxhq_JlXv5wx-gGB4zbp274nSpisxOiE2GKzehUh7ZBbwP0vxUX2yoaXH8AH7KS7KjhXWMehRCKPAR7kLILb6bL0Zx_kaK68EeWHdQeCXMCK_4HoiZlio1_iSe-aA&ppt=sp&ppn=sp&ssid=tl9a7tu19c0000001784730993943&qH=312f91285e048e09&ov_redirect=true,AMD Ryzen 5 Quad Core Processor | 8 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 38.1 cm (15 Inch) Display | 1 Year Onsite Warranty
15,7,Acer Aspire 7 Intel Core i5 12th Gen 12450H - (16 GB + 16 GB Optane/512 GB SSD/Windows 11 Home/4 GB Gr...,"₹49,990",4.2,"3,923 Ratings",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/i/q/-enriched-transparent-original-imahg5fxrxmyynwg.png?q=70,https://www.flipkart.com/acer-aspire-7-intel-core-i5-12th-gen-12450h-16-gb-16-optane-512-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-50-w-a715-76g-52h4-a715-76g-gaming-laptop/p/itm45fad0c290245?pid=COMGRHJUCYY63HAA&lid=LSTCOMGRHJUCYY63HAA42YLKV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_15_343&otracker=search&fm=organic&iid=a690634d-23cb-40e1-a1d4-7d41119eba01.COMGRHJUCYY63HAA.SEARCH&ppt=sp&ppn=sp&ssid=tl9a7tu19c0000001784730993943&qH=312f91285e048e09&ov_redirect=true,Intel Core i5 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
